"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"X1642","flicker","0","0","0","6.55720505691654e-06","0","1.75598791880312e-05","2.17931395196792e-05","0","1.22467974624636e-05","0"
"X1643","flight","2.7401013837512e-05","0","0","3.27860252845827e-05","2.22081570560867e-05","1.75598791880312e-05","4.35862790393584e-05","0","0.000122467974624636","0"
"X1644","flip","5.4802027675024e-05","0","0","2.62288202276662e-05","0.00029981012025717","7.02395167521247e-05","4.35862790393584e-05","0","2.44935949249271e-05","2.58291145779523e-05"
"X1645","flirt","0","0","0","0","4.44163141121734e-05","1.75598791880312e-05","0","0","0","0"
"X1646","float","0.000356213179887656","0","0","3.27860252845827e-05","3.33122355841301e-05","5.26796375640936e-05","0.000108965697598396","0","9.79743796997085e-05","7.74873437338568e-05"
"X1647","flock","0","0","0","6.55720505691654e-06","3.33122355841301e-05","1.75598791880312e-05","6.53794185590376e-05","0","1.22467974624636e-05","0"
"X1648","flood","0","0","0","0","2.22081570560867e-05","0","2.17931395196792e-05","0","9.79743796997085e-05","0"
"X1649","floor","0.000356213179887656","0","0","0.000111472485967581","0.000244289727616954","0.000544356254828967","0.000457655929913263","0","0.000318416734024053","0.000103316458311809"
"X1650","flor","0","0","0.000330432867055843","0","0","0","0","0","0","0"
"X1651","flore","0","0","0.000220288578037229","0","0","0","0","0","0","0"
"X1652","flow","0.000164406083025072","0.000826153664581612","0","5.24576404553323e-05","0.000355330512897387","7.02395167521247e-05","0.000326897092795188","0","0.000146961569549563","5.16582291559045e-05"
"X1653","flower","8.2203041512536e-05","0","0","5.24576404553323e-05","3.33122355841301e-05","5.26796375640936e-05","8.71725580787168e-05","0","7.34807847747814e-05","0.000387436718669284"
"X1654","flown","0","0.000118021952083087","0","0","1.11040785280434e-05","0","0","0","2.44935949249271e-05","0"
"X1655","flyin","0","0","0","1.31144101138331e-05","4.44163141121734e-05","0","6.53794185590376e-05","0","0","0"
"X1656","fo","0","0.000118021952083087","0","0","9.99367067523902e-05","0","0","0","0","0"
"X1657","focus","8.2203041512536e-05","0","0","1.96716151707496e-05","2.22081570560867e-05","1.75598791880312e-05","6.53794185590376e-05","0","7.34807847747814e-05","2.58291145779523e-05"
"X1658","foe","0","0","0","0","1.11040785280434e-05","1.75598791880312e-05","0","0","1.22467974624636e-05","0.000103316458311809"
"X1659","fog","0","0","0","6.55720505691654e-06","0.000222081570560867","0","2.17931395196792e-05","0","7.34807847747814e-05","0.000129145572889761"
"X1660","foi","0","0","0.000220288578037229","0","0","0","0","0.00109098843552258","2.44935949249271e-05","0"
"X1661","fold","0","0","0","1.96716151707496e-05","8.88326282243468e-05","5.26796375640936e-05","0.000130758837118075","0","4.89871898498543e-05","0"
"X1662","folk","2.7401013837512e-05","0","0","4.59004353984158e-05","7.77285496963034e-05","0.000193158671068343","4.35862790393584e-05","7.27325623681722e-05","1.22467974624636e-05","2.58291145779523e-05"
"X1663","follow","0.00041101520756268","0","0","0.000183601741593663","0.000111040785280434","0.0010711526304699","0.000370483371834547","0","0.000759301442672741","0.00023246203120157"
"X1664","fond","0","0","0","0","0","0","0","0.000800058186049895","0","2.58291145779523e-05"
"X1665","fondo","0","0","7.34295260124096e-05","0","0","0","0","0","0","0"
"X1666","font","0","0","0","0","1.11040785280434e-05","0","0","0.000363662811840861","0","0"
"X1667","food","5.4802027675024e-05","0","0","1.96716151707496e-05","0.00013324894233652","1.75598791880312e-05","4.35862790393584e-05","0","3.67403923873907e-05","5.16582291559045e-05"
"X1668","fool","0.000630223318262776","0","0","0.000314745842731994","0.000344226434369344","0.000456556858888811","0.000196138255677113","0","0.000257182746711735","7.74873437338568e-05"
"X1669","foolish","2.7401013837512e-05","0","0","5.24576404553323e-05","0","1.75598791880312e-05","8.71725580787168e-05","0","3.67403923873907e-05","0.000206632916623618"
"X1670","foot","0","0","0","3.27860252845827e-05","0.00013324894233652","0","0.000108965697598396","7.27325623681722e-05","6.12339873123178e-05","0.000103316458311809"
"X1671","footstep","0","0","0","1.96716151707496e-05","0","3.51197583760624e-05","2.17931395196792e-05","0","2.44935949249271e-05","0.000154974687467714"
"X1672","for","0.006850253459378","0.000826153664581612","3.67147630062048e-05","0.0076522583014216","0.00664023895976992","0.0063039966285032","0.00610207906551018","0.00218197687104517","0.00860949861611189","0.00767124702965182"
"X1673","för","0","0","0","0","0","0","0","0.000145465124736344","7.34807847747814e-05","0"
"X1674","fora","0","0.000118021952083087","3.67147630062048e-05","0","0","0","0","0","0","0"
"X1675","forbidden","0","0","0","0","0","0","0","0","3.67403923873907e-05","0"
"X1676","forc","0.000164406083025072","0","0","4.59004353984158e-05","0.000155457099392607","1.75598791880312e-05","0.000108965697598396","0.000218197687104517","0.000232689151786808","7.74873437338568e-05"
"X1677","fore","0","0","0","0","8.88326282243468e-05","1.75598791880312e-05","0.000174345116157434","0","1.22467974624636e-05","2.58291145779523e-05"
"X1678","foreign","0","0","0","1.31144101138331e-05","1.11040785280434e-05","3.51197583760624e-05","6.53794185590376e-05","0","3.67403923873907e-05","5.16582291559045e-05"
"X1679","forest","0","0","0","0","1.11040785280434e-05","1.75598791880312e-05","2.17931395196792e-05","0","8.5727582237245e-05","0.000180803802045666"
"X1680","forev","2.7401013837512e-05","0","0.000146859052024819","0.000898337092797566","0.000288706041729127","0.000193158671068343","0.000348690232314867","0","0.000477625101036079","0.000361607604091332"
"X1681","forg","0","0","0","0","0","1.75598791880312e-05","0","0","2.44935949249271e-05","0"
"X1682","forget","0.00027401013837512","0","0","0.000603262865236322","0.000344226434369344","0.000210718550256374","0.000326897092795188","7.27325623681722e-05","0.000698067455360423","0.000180803802045666"
"X1683","forgiv","0","0","0","0.000432775533756492","4.44163141121734e-05","5.26796375640936e-05","2.17931395196792e-05","0","9.79743796997085e-05","0.000129145572889761"
"X1684","forgiven","0","0","0","1.31144101138331e-05","0","0","0","0","0","0"
"X1685","forgot","2.7401013837512e-05","0","0","3.27860252845827e-05","6.66244711682601e-05","7.02395167521247e-05","4.35862790393584e-05","0","7.34807847747814e-05","0"
"X1686","forgotten","0","0","0","3.93432303414992e-05","2.22081570560867e-05","7.02395167521247e-05","0","0","0.000110221177162172","0.00023246203120157"
"X1687","form","0","0","0","1.31144101138331e-05","9.99367067523902e-05","0","2.17931395196792e-05","7.27325623681722e-05","0.000220442354324344","0.000129145572889761"
"X1688","forma","0","0","0.000624150971105481","0","0","0","0","0","0","0"
"X1689","fors","0","0.000118021952083087","0","0","0","0","0","0","0","0"
"X1690","forsak","2.7401013837512e-05","0","0","5.90148455122489e-05","0","0","0","0","3.67403923873907e-05","0"
"X1691","forsaken","0","0","0","6.55720505691654e-06","1.11040785280434e-05","0","0","0","0","2.58291145779523e-05"
"X1692","fort","0","0.000354065856249262","0","0","2.22081570560867e-05","0","0","0.00145465124736344","0","2.58291145779523e-05"
"X1693","forth","0","0","0","1.31144101138331e-05","4.44163141121734e-05","3.51197583760624e-05","0","0","0.00017145516447449","5.16582291559045e-05"
"X1694","forti","0","0","3.67147630062048e-05","1.31144101138331e-05","5.55203926402168e-05","0","2.17931395196792e-05","0","4.89871898498543e-05","2.58291145779523e-05"
"X1695","fortun","2.7401013837512e-05","0","0","1.96716151707496e-05","4.44163141121734e-05","1.75598791880312e-05","2.17931395196792e-05","0","3.67403923873907e-05","0.000258291145779523"
"X1696","forward","0","0","0","5.24576404553323e-05","0","0","0","0","3.67403923873907e-05","0"
"X1697","foss","0","0","0","0","0","0","0","0","0","0"
"X1698","foto","0","0.000118021952083087","0.000257003341043434","0","0","0","0","0","0","0"
"X1699","fou","0","0","0","0","0","0","0","0.000290930249472689","0","0"
"X1700","fought","2.7401013837512e-05","0","0","1.31144101138331e-05","2.22081570560867e-05","1.75598791880312e-05","0","0","3.67403923873907e-05","2.58291145779523e-05"
"X1701","foul","0","0","0","1.31144101138331e-05","8.88326282243468e-05","0","2.17931395196792e-05","0.000145465124736344","0","0"
"X1702","found","0.000356213179887656","0","0","0.000675392120862404","0.00023318564908891","0.000280958067008499","0.000152551976637754","0","0.000489871898498543","0.000542411406136998"
"X1703","foundat","0","0","0","0","2.22081570560867e-05","0","0","0","7.34807847747814e-05","0"
"X1704","fountain","0","0","0","0","2.22081570560867e-05","0","0","0","4.89871898498543e-05","0"
"X1705","four","0.000493218249075216","0","3.67147630062048e-05","3.27860252845827e-05","0.000177665256448694","5.26796375640936e-05","0.000174345116157434","7.27325623681722e-05","0.000159208367012026","2.58291145779523e-05"
"X1706","fr","0","0","0","0","0","0","0","0","0","0"
"X1707","fra","0","0","0","0","0","0","0","0","0","0"
"X1708","fragil","0","0","0","1.31144101138331e-05","1.11040785280434e-05","0","0","0.000218197687104517","6.12339873123178e-05","0"
"X1709","fragment","0","0","0","6.55720505691654e-06","1.11040785280434e-05","0","0","0","1.22467974624636e-05","0"
"X1710","frame","0.000191807096862584","0","0","1.31144101138331e-05","5.55203926402168e-05","0.000175598791880312","4.35862790393584e-05","0","2.44935949249271e-05","0"
"X1711","från","0","0","0","0","0","0","0","0","1.22467974624636e-05","0"
"X1712","franc","0","0","0","0","1.11040785280434e-05","0","0","0.000363662811840861","1.22467974624636e-05","0"
"X1713","frank","0","0","0","0","2.22081570560867e-05","0","0","0","0","0.000154974687467714"
"X1714","freak","0.00013700506918756","0.000118021952083087","0","6.55720505691654e-06","0.00016656117792065","0.000158038912692281","8.71725580787168e-05","0","1.22467974624636e-05","2.58291145779523e-05"
"X1715","free","0.00095903548431292","0","0","0.000649163300634738","0.000333122355841301","0.000684835288333216","0.000937104999346206","0.000290930249472689","0.000979743796997085","0.000645727864448807"
"X1716","freedom","2.7401013837512e-05","0","0","6.55720505691654e-05","3.33122355841301e-05","8.77993959401559e-05","0","0","0.000269429544174198","0.000103316458311809"
"X1717","freeway","0","0.000118021952083087","0","0","0","0","2.17931395196792e-05","0","1.22467974624636e-05","0"
"X1718","freez","0","0","0","2.62288202276662e-05","4.44163141121734e-05","1.75598791880312e-05","0.000610207906551018","0","2.44935949249271e-05","2.58291145779523e-05"
"X1719","frei","0","0.0009441756166647","0","0","0","0","0","0","0","0"
"X1720","french","2.7401013837512e-05","0","0","0","1.11040785280434e-05","1.75598791880312e-05","2.17931395196792e-05","7.27325623681722e-05","1.22467974624636e-05","0"
"X1721","frent","0","0","0.000514006682086867","0","1.11040785280434e-05","0","0","0","0","0"
"X1722","fresh","2.7401013837512e-05","0.00106219756874779","0","1.31144101138331e-05","0.00023318564908891","7.02395167521247e-05","0.000217931395196792","0","8.5727582237245e-05","5.16582291559045e-05"
"X1723","freund","0","0.00047208780833235","0","0","0","0","0","0","0","0"
"X1724","fri","0","0","0","6.55720505691654e-06","6.66244711682601e-05","5.26796375640936e-05","2.17931395196792e-05","0","2.44935949249271e-05","0"
"X1725","friday","5.4802027675024e-05","0","0","0.000131144101138331","4.44163141121734e-05","0.000158038912692281","0.000108965697598396","0","0","0"
"X1726","friend","0.000219208110700096","0.000118021952083087","0","0.00108849603944815","0.000421954984065647","0.000561916134016998","0.000806346162228131","0.000145465124736344","0.000783795037597668","0.00080070255191652"
"X1727","friendship","2.7401013837512e-05","0","0","6.55720505691654e-06","0","0","2.17931395196792e-05","0","1.22467974624636e-05","0"
"X1728","fright","0","0","0","0","0","0","6.53794185590376e-05","0","3.67403923873907e-05","0"
"X1729","frighten","0","0","0","4.59004353984158e-05","0","5.26796375640936e-05","0","0","0","2.58291145779523e-05"
"X1730","frío","0","0","0.000110144289018614","0","0","0","0","0","0","0"
"X1731","from","0.0015892588025757","0.000590109760415437","3.67147630062048e-05","0.00239337984577454","0.0031757664590204","0.00205450586499965","0.00316000523035348","7.27325623681722e-05","0.00464153623827369","0.0034611013534456"
"X1732","front","0.000520619262912728","0.000118021952083087","0","9.83580758537481e-05","0.000421954984065647","8.77993959401559e-05","0.000108965697598396","7.27325623681722e-05","7.34807847747814e-05","7.74873437338568e-05"
"X1733","frost","2.7401013837512e-05","0","0","0","0","0","0","0","1.22467974624636e-05","0"
"X1734","frown","2.7401013837512e-05","0","0","1.96716151707496e-05","8.88326282243468e-05","5.26796375640936e-05","4.35862790393584e-05","0","0","0.000129145572889761"
"X1735","frozen","0","0","0","2.62288202276662e-05","2.22081570560867e-05","3.51197583760624e-05","0","0","0.000122467974624636","0"
"X1736","fruit","0.000109604055350048","0","0","0","2.22081570560867e-05","5.26796375640936e-05","0","0.000145465124736344","7.34807847747814e-05","5.16582291559045e-05"
"X1737","frustrat","0","0","0","5.24576404553323e-05","1.11040785280434e-05","3.51197583760624e-05","2.17931395196792e-05","0","0.000110221177162172","0"
"X1738","fuck","8.2203041512536e-05","0","0","0.00036064627813041","0.00260945845409019","0.000561916134016998","0.000174345116157434","0","0.000747054645210277","0.000154974687467714"
"X1739","fucker","0","0","0","0","6.66244711682601e-05","1.75598791880312e-05","0","0","0","0"
"X1740","fuckin","5.4802027675024e-05","0","0","4.59004353984158e-05","0.000899430360771511","0","0","0","3.67403923873907e-05","0"
"X1741","fue","0","0","0.00084443954914271","0","0","0","0","0","0","0"
"X1742","fuego","0","0","0.000220288578037229","0","0","0","0","0","0","0"
"X1743","fuel","2.7401013837512e-05","0","0","1.31144101138331e-05","3.33122355841301e-05","0","0","0","0.000122467974624636","7.74873437338568e-05"
"X1744","fuera","0","0","0.000110144289018614","0","0","0","0","0","0","0"
"X1745","fuert","0","0","0.000220288578037229","0","0","0","0","0","0","0"
"X1746","fuerza","0","0","0.000514006682086867","0","0","0","0","0","1.22467974624636e-05","0"
"X1747","fui","0","0","0.000440577156074458","0","0","0","0","0","0","0"
"X1748","fuist","0","0","0.000146859052024819","0","0","0","0","0","0","0"
"X1749","fulfil","2.7401013837512e-05","0","0","3.27860252845827e-05","1.11040785280434e-05","1.75598791880312e-05","8.71725580787168e-05","0","0.000122467974624636","0"
"X1750","full","8.2203041512536e-05","0","3.67147630062048e-05","0.000104915280910665","0.000488579455233907","5.26796375640936e-05","0.00026151767423615","0","0.000330663531486516","0.00023246203120157"
"X1751","fun","0.000465817235237704","0","0.000183573815031024","0.000144258511252164","0.000111040785280434","0.000386317342136686","0.000566621627511659","0.000145465124736344","8.5727582237245e-05","0.000129145572889761"
"X1752","funer","0","0","0","1.31144101138331e-05","5.55203926402168e-05","0","0","0","3.67403923873907e-05","0"
"X1753","funk","0","0.000118021952083087","0","0","0.000410850905537604","0","0.000196138255677113","0","0","0"
